chirp_mass,chirp_mass_source,mass_1,mass_2,mass_ratio,luminosity_distance,chi_eff
30.806369,27.714355,38.501419,32.570415,0.84595363,533.22747,-0.063450501
30.353257,27.394609,36.205856,33.586613,0.92765692,514.97622,-0.051498953
31.109314,28.528954,36.8927,34.62104,0.93842522,426.25739,-0.0022765025
31.364392,28.747465,37.107807,34.986115,0.94282357,429.18132,0.015840877
32.469739,29.413711,37.946632,36.662502,0.96615958,494.07177,0.087557417
32.28039,29.133007,40.873512,33.701916,0.82454172,515.14899,0.056419085
29.439002,27.578488,36.984985,30.968229,0.83731896,312.96151,-0.11741872
30.345371,28.386404,37.518936,32.419727,0.86408972,320.48943,-0.032184462
30.832618,28.316706,36.353058,34.510448,0.94931348,418.27436,-0.0093195172
30.207063,27.154983,36.297195,33.184132,0.91423406,537.47391,-0.064129198
31.277468,28.989416,36.567474,35.302635,0.96541082,369.06206,0.030599505
30.693254,28.005904,38.909088,32.009064,0.82266292,453.90062,-0.055327125
30.369495,27.597824,38.868671,31.381926,0.80738356,476.4858,-0.079697278
31.044822,27.974014,40.941483,31.176966,0.76150065,524.0381,0.0097497394
31.321066,29.31034,37.665817,34.380993,0.91279032,318.49679,0.042041599
30.961561,28.038001,38.072536,33.253948,0.87343664,495.96938,-0.035432973
30.842851,27.753373,37.142303,33.80991,0.91028039,531.95459,-0.030020376
29.56514,27.012999,38.5802,29.990332,0.77735035,446.46511,-0.072996416
30.979456,29.276052,37.13858,34.110752,0.91847217,268.16611,0.00228886
30.045481,27.253966,37.745445,31.607403,0.83738324,486.59666,-0.085000383
31.220233,27.659277,41.025772,31.459633,0.76682611,622.19772,0.0025219697
29.649586,27.25632,34.767876,33.366287,0.95968724,413.07205,-0.097237766
30.958955,28.632561,37.861362,33.429104,0.88293453,380.52832,0.051219378
30.21793,27.199268,40.169132,30.119177,0.74980901,530.23314,-0.082198106
31.910698,28.857947,39.003304,34.475742,0.8839185,503.67524,0.047685767
29.710857,26.775212,37.257832,31.309841,0.84035596,523.35651,-0.13283221
30.615738,28.105201,37.837502,32.721771,0.86479734,420.65751,-0.047852878
29.990432,28.292618,38.609997,30.816212,0.79814075,276.93316,-0.045200103
32.214023,29.161046,38.056843,35.986294,0.94559325,498.1174,0.037464816
32.457087,28.918822,40.490955,34.375931,0.84897802,588.88411,0.085638607
30.510806,28.18094,35.79884,34.315418,0.95856229,387.58074,-0.02457339
30.92739,27.600671,38.487415,32.834259,0.85311677,579.43638,0.014857983
29.868486,27.908058,35.698147,32.985897,0.92402267,326.50599,-0.11247746
30.081355,27.198951,37.033661,32.271652,0.87141404,504.63992,-0.11400105
30.726249,27.613721,37.173664,33.529476,0.90196855,539.12663,-0.073305938
33.284404,29.34332,41.342491,35.401287,0.85629303,651.40087,0.091467418
29.728549,26.656748,35.565605,32.799824,0.92223439,552.08062,-0.12954009
31.249275,28.228314,41.04425,31.503225,0.76754296,509.96235,-0.026446339
30.685322,28.03498,38.543346,32.28529,0.83763589,446.7602,-0.062752876
31.330726,27.649719,39.326828,32.986355,0.83877487,645.19747,0.0030825121
29.556959,26.808398,37.655231,30.677269,0.81468811,487.10448,-0.087817374
31.592988,28.211786,37.618465,35.018993,0.93089904,575.91546,0.026414652
29.094606,26.219064,37.132992,30.145264,0.81181888,523.52682,-0.19462711
30.609481,27.554434,38.198338,32.408981,0.84843956,529.66916,-0.067752318
30.355231,27.1365,37.260948,32.658955,0.87649286,569.50928,-0.09412413
30.716888,28.769887,37.09491,33.578968,0.90521767,313.99348,-0.043686037
32.275107,29.414763,38.37455,35.826679,0.93360519,460.37564,0.055300423
31.242331,28.094854,44.502865,29.197136,0.65607318,535.60355,0.0028484604
31.573201,28.165322,39.803665,33.102673,0.83164887,581.84762,0.010909516
29.316934,27.321729,34.858425,32.541981,0.93354708,340.08415,-0.10919698
32.289656,29.525948,39.445969,34.90287,0.88482729,442.06756,0.063431916
31.188757,27.805831,39.813042,32.309341,0.81152656,585.30665,-0.014837609
33.323827,29.365158,43.834755,33.546883,0.76530331,654.02766,0.12172487
31.007109,28.220156,37.478249,33.867104,0.90364691,468.02525,-0.050826487
29.375164,27.171589,33.952095,33.535851,0.98774026,379.77979,-0.10407897
29.914852,27.523069,38.089977,31.065323,0.81557736,408.56428,-0.11666354
33.850518,29.747905,39.127651,38.642235,0.98759404,670.40324,0.15723302
31.050966,28.818857,36.682384,34.687466,0.94561646,361.80271,-0.080563923
29.658522,26.900734,36.237282,32.053978,0.88455801,487.05924,-0.14218579
33.060213,29.196704,38.225552,37.728821,0.98700526,640.97791,0.10432336
29.782824,26.970475,34.501053,33.92482,0.9832981,495.98835,-0.10486775
31.934968,29.689006,37.222462,36.15416,0.97129953,352.93983,0.014732534
29.463556,26.61901,37.963165,30.250835,0.79684702,509.15953,-0.040769821
31.060429,28.455424,37.364281,34.084232,0.91221432,431.76064,-0.063864178
31.11673,27.764827,36.389927,35.111267,0.96486225,580.44386,-0.022901618
30.628124,28.413574,38.20158,32.445171,0.8493149,364.19859,-0.027979878
30.295715,27.359371,37.41272,32.404346,0.86613179,511.52448,-0.080094692
31.225096,27.888216,37.266769,34.532173,0.92662106,574.88656,-0.051475569
30.943212,27.964812,36.787094,34.351772,0.93379955,507.34323,0.012286473
32.696773,29.467415,37.826839,37.292896,0.98588455,523.10269,0.087192411
29.142579,26.774899,35.185696,31.865088,0.9056262,416.1792,-0.19230737
32.449247,29.596651,38.017952,36.548225,0.96134124,456.04498,0.087009653
31.470406,28.272283,36.456421,35.846672,0.98327458,541.19138,0.075244002
33.032742,29.661743,41.551208,34.707237,0.83528828,543.91218,0.096131949
32.213047,28.844588,41.8325,32.827267,0.78473118,560.04096,0.066222749
32.715419,28.971581,40.070007,35.27364,0.88030032,624.71369,0.074039105
31.527485,27.836069,39.690571,33.099274,0.83393293,642.4792,0.015965258
30.651211,28.188,36.052818,34.388763,0.95384397,410.97513,-0.0292888
32.178438,29.975339,37.8545,36.097195,0.95357738,342.38784,0.086467078
30.57162,28.483918,36.267841,34.010799,0.9377674,341.39439,-0.051276088
31.158056,27.935957,37.073673,34.561611,0.93224135,552.61298,-0.019210206
32.069252,29.16205,38.56472,35.20303,0.91282991,472.74441,0.058038247
32.41733,29.305635,40.3354,34.421158,0.85337341,505.68936,0.0192843
31.697091,28.452575,43.581573,30.608717,0.70233163,545.8887,0.012073675
32.536551,29.364002,37.455101,37.294472,0.99571143,515.18574,-0.0085082178
29.922677,27.166136,38.374249,30.860439,0.80419656,481.74774,-0.081028616
34.009826,30.065351,41.392937,36.896198,0.89136458,635.0465,0.1743581
29.914852,27.520821,38.089977,31.065323,0.81557736,409.00638,-0.11666354
31.709079,29.354556,40.458843,32.86269,0.81224987,375.38974,0.019754132
29.968906,26.982681,38.302143,31.009699,0.80960742,528.63812,-0.022094752
30.360658,27.907266,37.084,32.822464,0.88508424,413.60228,-0.05728232
30.744843,28.821582,35.637974,34.9986,0.98205919,309.4046,-0.03924941
32.108355,29.338634,40.878819,33.346397,0.81573778,446.09838,0.083512803
31.275135,28.639875,40.643719,31.849649,0.78363028,434.09887,-0.01279732
32.022632,28.96545,37.371845,36.207893,0.96885484,502.45463,0.023250271
29.556068,26.370573,36.981495,31.213642,0.84403408,580.82012,-0.090829488
31.527308,28.160916,37.578949,34.910728,0.92899692,574.31367,0.0037713306
31.1932,28.919493,37.589252,34.171608,0.90907922,367.55803,0.028215793
33.603148,30.098282,43.150944,34.612671,0.8021301,558.32733,0.13013854
31.025993,27.676564,40.892948,31.175167,0.76236047,581.97642,-0.028503828
29.052019,26.601844,36.198643,30.806103,0.85102922,434.55868,-0.17061602
30.382228,28.644927,35.081966,34.719196,0.98965936,280.01505,-0.087018187
29.982116,26.827756,35.100784,33.794884,0.9627957,564.16397,-0.08395841
30.601666,27.177528,38.088306,32.483299,0.85284179,607.8248,-0.0512835
32.931373,30.102948,38.671555,37.006847,0.95695265,443.8536,0.11498417
30.176623,27.453954,38.640671,31.168049,0.80661252,470.12021,-0.048877068
30.092026,28.207108,37.027668,32.299328,0.87230252,309.8624,-0.059041428
30.174395,27.388779,36.824543,32.64872,0.88660218,482.94762,-0.035704665
31.770203,28.190316,43.364426,30.889112,0.71231456,613.03402,0.04220317
30.369534,28.202399,36.967361,32.942623,0.89112726,358.79857,-0.071731427
30.436512,28.358397,37.710106,32.451393,0.86054897,341.32769,-0.022127082
31.089796,28.240514,36.825199,34.640476,0.94067315,478.82811,0.029221073
29.807091,27.614146,36.058327,32.529385,0.9021324,371.46158,-0.12471228
31.046955,29.176757,37.70314,33.754997,0.89528344,296.65892,0.0055773917
29.885682,26.875383,36.954544,31.925285,0.86390689,535.49643,-0.11663516
30.716888,28.325072,37.09491,33.578968,0.90521767,396.33865,-0.043686037
30.299476,27.257425,41.558422,29.325758,0.70565138,533.41856,-0.063242329
30.524702,27.796749,35.799969,34.345478,0.95937172,464.90337,-0.072351638
30.085212,27.391453,35.629299,33.52673,0.94098764,465.93205,-0.11441804
31.529455,28.364375,39.093231,33.592495,0.85929186,533.32615,0.0069841616
30.65794,28.661202,35.693115,34.747944,0.97351951,323.68434,-0.041415867
30.792516,27.49536,38.182796,32.804592,0.85914588,576.25796,-0.013913132
30.932028,27.546209,41.486397,30.573034,0.73694117,591.8061,-0.036752227
31.589533,28.385844,37.252716,35.350868,0.9489474,539.87392,0.035110803
32.115055,30.049632,39.437683,34.538208,0.87576666,319.14129,0.049369453
29.600765,26.971434,35.974564,32.158459,0.89392213,461.60589,-0.12832534
29.552111,28.046994,36.546143,31.565535,0.86371727,246.54153,-0.096473045
30.404359,27.596593,41.055008,29.861322,0.72734907,483.13381,-0.042208493
29.553267,27.403742,37.877995,30.496794,0.80513221,366.65705,-0.12340585
30.912449,28.398578,35.680874,35.338276,0.99039827,416.63774,0.0043057198
31.070506,27.996062,37.844204,33.682461,0.89002958,524.26018,-0.055074592
31.047328,27.568582,36.960072,34.422112,0.93133238,608.8347,0.0019661678
33.247805,29.751457,38.928261,37.471798,0.96258597,563.8556,0.11932099
31.16831,27.974869,40.872932,31.469004,0.76992284,546.51374,-0.02112236
29.969194,27.673172,38.837006,30.601784,0.78795425,389.0372,-0.06323107
30.298832,28.354908,37.171436,32.615601,0.87743721,318.28089,-0.049876839
31.071684,28.809698,37.985081,33.563015,0.88358414,367.02982,-0.068655444
31.252609,29.020919,36.547329,35.266029,0.96494135,359.07932,-0.017211919
31.525429,28.098067,38.934837,33.716686,0.86597733,586.94718,0.015747354
31.283387,27.908994,39.173008,33.013184,0.84275336,581.38857,0.01110946
30.001758,26.891684,39.256016,30.355057,0.77325873,554.22613,-0.12823275
32.713718,29.574088,39.379196,35.87513,0.91101733,505.59118,0.091893341
31.449776,28.530307,38.426929,33.988991,0.88450969,486.10301,0.017756811
30.862968,27.385029,38.286453,32.86607,0.85842556,613.0941,-0.021309055
32.095848,29.01498,37.353752,36.39069,0.9742178,505.69536,0.034939189
29.625269,27.237221,35.672348,32.478493,0.91046693,412.42381,-0.089756228
30.382228,28.186697,35.081966,34.719196,0.98965936,363.96521,-0.087018187
32.621343,29.848157,38.238972,36.723576,0.96037038,438.59084,0.052108403
31.487728,28.652046,37.491688,34.903641,0.93097011,469.09672,0.0089646117
32.403399,29.681271,37.798283,36.655701,0.96977159,432.58756,0.0555977
30.890105,28.641556,37.052849,33.993073,0.9174213,366.98924,-0.087403429
32.177912,29.632734,39.77721,34.383812,0.86440985,403.53782,0.045747234
30.367156,27.456142,35.720318,34.068546,0.95375819,504.89121,-0.030759104
31.105261,29.789655,36.105221,35.360558,0.9793752,201.51599,-0.0360714
29.883891,26.840666,36.099285,32.659187,0.90470454,542.54001,-0.1146253
29.478276,26.572813,36.00642,31.868357,0.8850743,521.81816,-0.11949552
29.368399,26.589413,38.283947,29.820017,0.778917,497.2072,-0.13684206
29.341708,26.144507,34.752514,32.694706,0.94078679,588.56198,-0.15442091
29.807091,26.942295,36.058327,32.529385,0.9021324,506.45403,-0.12471228
31.809615,29.231113,38.254009,34.916664,0.91275829,415.09087,0.035259732
30.121914,27.726326,36.890419,32.47995,0.88044405,406.07662,-0.09053865
31.223646,28.148426,41.387016,31.206175,0.75400882,521.36014,0.050841406
30.832618,27.631558,36.353058,34.510448,0.94931348,555.23681,-0.0093195172
31.997119,28.917008,39.282196,34.420467,0.87623581,507.39575,0.040482943
30.355568,27.330056,42.186584,29.022491,0.68795546,528.79587,-0.007932002
30.071248,27.29661,35.248692,33.85379,0.96042684,482.6496,-0.06726603
32.421305,29.86987,39.471497,35.162472,0.89083198,401.18941,0.081893861
30.73879,27.5635,36.701954,33.980145,0.92584022,551.89338,-0.072412815
32.342873,29.000116,37.31039,36.994823,0.99154211,552.24325,0.043544993
29.780592,26.833185,37.856197,30.975197,0.81823319,524.38752,-0.079494297
30.545342,27.226876,38.251835,32.23188,0.84262311,586.44601,-0.040889562
32.056116,28.548634,38.673077,35.077751,0.90703284,591.52412,0.042159171
29.586484,27.558174,37.840233,30.593172,0.80848265,342.89702,-0.11425038
31.855072,28.286263,39.643864,33.817486,0.85303204,608.74308,0.027649653
30.866118,27.380672,39.206112,32.127853,0.81946032,614.6312,-0.049434557
30.811518,28.854653,36.596592,34.236866,0.93552061,314.68864,0.011359463
32.260608,28.610957,39.155571,35.093277,0.89625246,616.01763,0.078542312
32.326654,29.69566,38.360134,35.953777,0.93726933,417.02477,0.070629982
33.620981,29.748443,40.488041,36.855122,0.9102718,629.69686,0.17526158
32.386213,28.457082,41.071632,33.761612,0.82201779,671.24626,0.045487133
30.966335,27.916524,36.25769,34.899815,0.96254932,521.34654,-0.075817318
29.87927,26.870733,35.002083,33.658237,0.96160668,535.25957,-0.072748275
32.39735,28.852477,37.558941,36.874401,0.98177425,591.53514,0.050487295
30.279234,28.312742,35.616535,33.970249,0.95377748,322.65742,-0.064404709
32.193038,28.980913,37.491516,36.477013,0.97294046,529.47827,0.040644926
31.903056,29.113736,42.269226,31.898293,0.75464578,453.15126,0.061316871
32.112368,28.629307,37.338764,36.442616,0.97599953,585.29742,0.035044137
30.42777,27.908209,38.480919,31.804897,0.82651085,425.4235,-0.060184321
30.118914,28.149468,34.668282,34.526985,0.99592431,325.1312,-0.12407217
31.503192,29.507592,36.434616,35.942719,0.98649919,313.77525,0.036319317
30.911978,28.111184,35.682137,35.335953,0.99029811,472.44849,-0.031436112
31.516464,28.510142,37.18502,35.251762,0.94800976,501.95371,0.012546244
28.935152,26.590787,36.021763,30.70797,0.85248382,414.85992,-0.17196018
29.801992,27.814953,35.533733,32.989941,0.92841191,332.32062,-0.11278796
30.839832,27.502092,37.841003,33.192966,0.8771693,583.75375,-0.017201758
30.157664,27.324878,37.686752,31.887775,0.84612691,492.9157,-0.065373182
30.496013,27.541238,37.428467,32.814938,0.87673743,511.32294,-0.035002893
32.003597,29.533498,38.565468,35.059696,0.90909557,392.34787,0.058674188
31.492438,28.715008,36.757172,35.604469,0.96864005,457.76578,0.0090437111
30.978433,27.538186,38.84267,32.649467,0.84055671,602.27438,-0.007572428
30.737392,27.648867,37.232178,33.501904,0.89981048,533.93551,-0.0017003508
30.198954,27.606015,38.91547,31.002258,0.79665639,443.69395,-0.041719245
32.364268,29.121224,39.769848,34.783958,0.8746314,532.18314,0.035485358
30.04657,28.045618,35.738827,33.340054,0.93288048,331.87397,-0.12413125
32.178438,29.124485,37.8545,36.097195,0.95357738,498.95649,0.086467078
29.712279,27.021876,37.942013,30.769136,0.8109516,472.10022,-0.10319047
30.797211,27.63702,35.61927,35.13612,0.98643571,547.50345,-0.043540908
30.646133,27.388178,38.980389,31.856649,0.8172481,571.27874,-0.064578166
31.771744,28.137992,37.685558,35.351505,0.93806505,624.27359,0.015700784
31.001545,27.861181,37.294559,34.01862,0.9121604,539.11629,-0.054137303
31.894319,28.463175,38.942524,34.49324,0.88574742,579.52121,-0.023021389
31.575789,28.809998,36.963226,35.594383,0.96296744,454.12467,0.054143426
30.864015,27.762359,38.193146,32.94619,0.86262048,534.01935,-0.022721871
30.722045,28.547509,37.402786,33.319489,0.89082907,355.50761,-0.069809835
32.139019,28.970729,42.395309,32.268021,0.76112244,521.93095,0.01227285
30.052965,27.117442,37.870777,31.521914,0.83235456,516.25893,-0.051398505
30.273738,28.020458,34.846741,34.70422,0.99591006,376.40539,-0.11894328
29.068605,26.824428,36.217255,30.825384,0.85112425,392.4692,-0.20442576
29.438169,27.182749,38.266914,29.971153,0.78321322,389.0531,-0.12246181
29.53276,26.736657,34.354755,33.500168,0.97512464,497.53587,-0.098843722
30.622826,27.671715,39.795933,31.185413,0.78363317,508.06706,-0.018918909
30.708091,27.249276,40.791382,30.628521,0.75085764,612.73328,-0.050894862
29.226198,26.987753,35.013954,32.200882,0.91965855,388.90708,-0.16174377
31.578499,28.667994,38.260254,34.410519,0.89938031,482.02555,0.028096824
29.886691,27.884532,36.427143,32.377548,0.88883029,334.098,-0.061344061
31.199758,29.138857,38.282654,33.580341,0.87716857,328.85117,0.02098227
31.592988,28.788847,37.618465,35.018993,0.93089904,461.19245,0.026414652
30.192501,27.864849,36.031151,33.393162,0.92678588,391.83427,-0.078590332
30.389108,27.505751,35.068222,34.748493,0.99088266,498.79774,-0.031772676
31.073048,27.682289,41.693348,30.700068,0.73633012,589.59419,-0.059528995
31.932016,28.674445,41.575424,32.460457,0.7807607,543.6928,0.037958237
30.369495,27.340076,38.868671,31.381926,0.80738356,529.32024,-0.079697278
31.380411,28.557173,38.445656,33.824997,0.87981324,468.55619,-0.0061127342
29.261738,26.65454,35.958061,31.448904,0.87459955,463.26382,-0.17002637
30.917438,27.584626,36.890163,34.200531,0.92709081,580.94462,-0.053687385
32.333732,29.175107,40.468174,34.137966,0.84357565,516.3211,0.085823543
32.422893,29.564287,44.789131,31.173063,0.69599616,457.60046,0.060929694
30.2639,28.011235,38.699802,31.298929,0.80876199,376.42794,-0.029862096
30.714842,28.111388,35.372643,35.191811,0.9948878,437.09778,-0.014669921
31.903856,28.25253,37.052406,36.248695,0.9783088,624.78893,0.03279053
30.911279,28.059858,36.70216,34.359653,0.93617523,482.50528,-0.0090979867
31.134206,28.174277,37.79425,33.862865,0.89597928,499.97042,-0.022887494
31.322011,28.697207,37.402176,34.621349,0.92565066,431.35328,-0.0072364547
30.639408,28.075192,37.018433,33.479111,0.90439028,430.69431,-0.060926754
31.921341,28.263353,38.910049,34.579178,0.88869531,625.76375,0.042044917
30.99027,28.794755,36.972637,34.285141,0.92731122,355.87371,-0.036464024
31.711321,28.468118,40.355892,32.947723,0.81642906,545.3314,0.012917365
31.125518,27.60073,37.857662,33.788738,0.89252046,616.77524,-0.0084205175
29.618122,27.202355,37.961746,30.563236,0.80510617,418.06613,-0.09805404
